"﻿""dateOfSleep""";duration;efficiency;endTime;infoCode;isMainSleep;levels__data__dateTime;levels__data__level;levels__data__seconds;levels__summary__|;levels__summary__|__count;levels__summary__|__minutes;levels__|;levels__||;levels__||__count;levels__||__minutes;levels__||__thirtyDayAvgMinutes;levels__|__dateTime;levels__|__level;levels__|__seconds;logId;logType;minutesAfterWakeup;minutesAsleep;minutesAwake;minutesToFallAsleep;startTime;timeInBed;type
;;;;;;;;;;;;;;;;;2025-04-04T06:47:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-04T07:01:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-04T07:16:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-04T07:23:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-04T07:38:00.000;wake;180;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-04T08:25:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;summary;deep;6;58;67;;;;;;;;;;;;
;;;;;;;;;;;;;light;32;306;304;;;;;;;;;;;;
;;;;;;;;;;;;;rem;6;50;117;;;;;;;;;;;;
;;;;;;;;;;;;;wake;31;70;48;;;;;;;;;;;;
03/04/2025;38400000;96;2025-04-03T09:42:30.000;0;True;;;;;;;data;;;;;2025-04-02T23:02:30.000;wake;990;48853985561;auto_detected;0;584;56;0;2025-04-02T23:02:30.000;640;stages
;;;;;;;;;;;;;;;;;2025-04-02T23:19:00.000;light;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T23:25:30.000;deep;2070;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T00:00:00.000;light;6030;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T01:40:30.000;rem;1260;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T02:01:30.000;light;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T02:08:00.000;deep;3060;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T02:59:00.000;light;480;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T03:07:00.000;rem;900;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T03:22:00.000;light;4260;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T04:33:00.000;rem;1320;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T04:55:00.000;wake;420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T05:02:00.000;light;3120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T05:54:00.000;rem;1560;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T06:20:00.000;light;4260;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T07:31:00.000;rem;2610;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T08:14:30.000;light;1800;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T08:44:30.000;rem;1320;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T09:06:30.000;light;870;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T09:21:00.000;wake;510;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T09:29:30.000;light;780;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-04-03T00:00:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T00:13:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T00:18:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T00:45:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T00:57:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T01:15:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T01:35:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T01:51:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T02:02:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T02:56:30.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T03:24:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T03:28:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T04:38:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T05:10:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T05:32:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T05:58:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T06:20:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T06:57:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T07:04:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T08:17:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T08:28:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T08:43:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T09:03:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T09:07:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T09:36:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-03T09:39:30.000;wake;180;;;;;;;;;
;;;;;;;;;;;;summary;deep;2;83;67;;;;;;;;;;;;
;;;;;;;;;;;;;light;29;354;302;;;;;;;;;;;;
;;;;;;;;;;;;;rem;10;147;116;;;;;;;;;;;;
;;;;;;;;;;;;;wake;29;56;48;;;;;;;;;;;;
02/04/2025;37680000;96;2025-04-02T09:07:30.000;0;True;;;;;;;data;;;;;2025-04-01T22:39:00.000;wake;60;48845743158;auto_detected;0;560;68;0;2025-04-01T22:39:00.000;628;stages
;;;;;;;;;;;;;;;;;2025-04-01T22:40:00.000;light;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T22:42:00.000;wake;1170;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T23:01:30.000;light;630;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T23:12:00.000;deep;1470;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T23:36:30.000;light;1410;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T00:00:00.000;wake;480;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T00:08:00.000;light;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T00:12:30.000;deep;1260;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T00:33:30.000;light;540;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T00:42:30.000;deep;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T00:47:00.000;light;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T00:52:00.000;rem;1800;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T01:22:00.000;light;1350;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T01:44:30.000;deep;1050;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:02:00.000;wake;210;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:05:30.000;light;210;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:09:00.000;deep;870;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:23:30.000;light;180;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:26:30.000;rem;1050;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:44:00.000;light;750;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:56:30.000;rem;360;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T03:02:30.000;light;1710;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T03:31:00.000;deep;360;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T03:37:00.000;light;480;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T03:45:00.000;deep;1080;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T04:03:00.000;light;420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T04:10:00.000;rem;1170;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T04:29:30.000;light;2580;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T05:12:30.000;rem;1710;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T05:41:00.000;light;3480;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T06:39:00.000;rem;3180;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T07:32:00.000;light;630;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T07:42:30.000;deep;510;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T07:51:00.000;light;1980;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T08:24:00.000;rem;1410;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T08:47:30.000;light;450;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T08:55:00.000;rem;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T08:59:30.000;wake;480;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-04-01T22:39:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T23:06:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T23:09:00.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T23:35:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T23:47:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T00:32:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T01:22:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T01:36:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T01:38:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T01:41:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:21:00.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:31:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:36:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:45:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T02:51:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T03:07:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T03:23:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T03:37:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T04:01:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T04:15:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T04:21:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T04:28:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T04:32:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T04:55:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T05:10:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T05:24:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T05:41:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T07:09:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T08:12:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-02T08:54:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;summary;deep;8;108;65;;;;;;;;;;;;
;;;;;;;;;;;;;light;33;274;303;;;;;;;;;;;;
;;;;;;;;;;;;;rem;15;178;113;;;;;;;;;;;;
;;;;;;;;;;;;;wake;34;68;47;;;;;;;;;;;;
01/04/2025;35760000;98;2025-04-01T09:52:00.000;0;True;;;;;;;data;;;;;2025-03-31T23:55:30.000;wake;1110;48836793773;auto_detected;0;533;63;0;2025-03-31T23:55:30.000;596;stages
;;;;;;;;;;;;;;;;;2025-04-01T00:14:00.000;deep;480;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T00:22:00.000;wake;360;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T00:28:00.000;light;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T00:29:30.000;deep;2460;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T01:10:30.000;wake;210;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T01:14:00.000;light;1410;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T01:37:30.000;deep;1650;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T02:05:00.000;light;1200;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T02:25:00.000;wake;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T02:30:00.000;light;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T02:30:30.000;rem;2880;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T03:18:30.000;light;2040;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T03:52:30.000;rem;1890;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T04:24:00.000;light;4320;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T05:36:00.000;rem;1980;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T06:09:00.000;light;1920;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T06:41:00.000;deep;540;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T06:50:00.000;light;2760;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T07:36:00.000;rem;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T07:41:00.000;wake;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T07:46:00.000;light;3210;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T08:39:30.000;rem;1680;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T09:07:30.000;light;2670;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-04-01T01:19:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T01:30:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T02:03:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T02:09:30.000;wake;180;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T02:14:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T03:37:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T03:41:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T04:14:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T04:47:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T04:59:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T05:19:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T05:26:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T05:31:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T05:59:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T06:14:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T06:50:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T07:11:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T07:31:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T07:35:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T08:49:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T08:55:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T09:02:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T09:42:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T09:46:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-04-01T09:50:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;summary;deep;4;84;64;;;;;;;;;;;;
;;;;;;;;;;;;;light;26;306;303;;;;;;;;;;;;
;;;;;;;;;;;;;rem;10;143;112;;;;;;;;;;;;
;;;;;;;;;;;;;wake;30;63;46;;;;;;;;;;;;
31/03/2025;14340000;98;2025-03-31T06:05:30.000;0;True;;;;;;;data;;;;;2025-03-31T02:06:30.000;wake;30;48822896403;auto_detected;6;217;22;0;2025-03-31T02:06:30.000;239;stages
;;;;;;;;;;;;;;;;;2025-03-31T02:07:00.000;light;960;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T02:23:00.000;deep;1650;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T02:50:30.000;light;990;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T03:07:00.000;rem;990;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T03:23:30.000;light;2100;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T03:58:30.000;deep;570;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T04:08:00.000;light;1890;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T04:39:30.000;rem;1560;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T05:05:30.000;light;570;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T05:15:00.000;deep;420;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T05:22:00.000;light;2190;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T05:58:30.000;wake;420;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-03-31T02:06:30.000;wake;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T02:49:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T02:53:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T02:58:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T03:29:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T03:41:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T04:08:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T04:26:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T04:50:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T05:10:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T05:21:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T05:27:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T05:47:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-31T05:50:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;summary;deep;3;43;65;;;;;;;;;;;;
;;;;;;;;;;;;;light;15;132;312;;;;;;;;;;;;
;;;;;;;;;;;;;rem;3;42;115;;;;;;;;;;;;
;;;;;;;;;;;;;wake;15;22;48;;;;;;;;;;;;
30/03/2025;29580000;98;2025-03-30T09:44:00.000;0;True;;;;;;;data;;;;;2025-03-30T01:31:00.000;wake;30;48813446082;auto_detected;0;449;44;0;2025-03-30T01:31:00.000;493;stages
;;;;;;;;;;;;;;;;;2025-03-30T01:31:30.000;light;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T01:33:30.000;wake;900;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T01:48:30.000;light;600;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T01:58:30.000;deep;2430;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T02:39:00.000;light;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T02:43:30.000;rem;840;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T02:57:30.000;light;4290;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T04:09:00.000;rem;1200;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T04:29:00.000;light;3900;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T05:34:00.000;wake;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T05:40:30.000;light;450;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T05:48:00.000;rem;1620;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T06:15:00.000;light;4620;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T07:32:00.000;rem;1650;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T07:59:30.000;light;2970;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T08:49:00.000;rem;1950;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T09:21:30.000;light;1350;;;;;;;;;
;;;;;;;;;;;;shortData;;;;;2025-03-30T01:31:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T02:38:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T02:41:00.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T03:04:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T03:09:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T03:14:00.000;wake;180;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T03:18:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T03:32:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T03:42:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T04:05:30.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T04:29:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T05:11:30.000;wake;60;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T05:26:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T05:46:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T05:52:00.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T06:56:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T07:07:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T07:21:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T08:04:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T08:24:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T08:41:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T09:02:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T09:24:30.000;wake;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T09:38:00.000;wake;90;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-30T09:42:00.000;wake;120;;;;;;;;;
;;;;;;;;;;;;summary;deep;1;40;66;;;;;;;;;;;;
;;;;;;;;;;;;;light;29;289;313;;;;;;;;;;;;
;;;;;;;;;;;;;rem;7;120;115;;;;;;;;;;;;
;;;;;;;;;;;;;wake;27;44;48;;;;;;;;;;;;
29/03/2025;34020000;96;2025-03-29T10:56:00.000;0;True;;;;;;;data;;;;;2025-03-29T01:29:00.000;wake;30;48804540067;auto_detected;11;510;57;0;2025-03-29T01:29:00.000;567;stages
;;;;;;;;;;;;;;;;;2025-03-29T01:29:30.000;light;3120;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T02:21:30.000;deep;570;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T02:31:00.000;light;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T02:36:30.000;rem;960;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T02:52:30.000;light;690;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T03:04:00.000;deep;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T03:08:30.000;light;2970;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T03:58:00.000;rem;1020;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T04:15:00.000;wake;660;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T04:26:00.000;light;780;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T04:39:00.000;deep;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T04:43:30.000;light;150;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T04:46:00.000;deep;300;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T04:51:00.000;light;1560;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T05:17:00.000;deep;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T05:23:30.000;light;210;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T05:27:00.000;rem;1080;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T05:45:00.000;light;1410;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T06:08:30.000;deep;390;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T06:15:00.000;light;30;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T06:15:30.000;deep;1590;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T06:42:00.000;light;1590;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T07:08:30.000;rem;1860;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T07:39:30.000;light;3480;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T08:37:30.000;rem;1170;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T08:57:00.000;light;2490;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T09:38:30.000;rem;270;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T09:43:00.000;light;1050;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T10:00:30.000;rem;330;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T10:06:00.000;light;1740;;;;;;;;;
;;;;;;;;;;;;;;;;;2025-03-29T10:35:00.000;wake;1260;;;;;;;;;
